EPISODE,distance_traversed,mean_speed,std_speed,mean_track,std_track,reward_runn,fuel_start,fuel_end,fuel_consumed,rew_fuel
81,1354706.3676205005,0.5238275134557377,0.0981010248125032,-0.086188105231963,0.3325375829364626,341507.47,93.9991,92.3185,1.680603,352254.4667747683
82,153346.36531457002,0.45950154646256297,0.1377433905167813,0.06986339688724415,0.3641471171077343,339648.28,93.9991,93.4392,0.5598984,334337.7114669062
83,1026265.83774536,0.5279518230081761,0.10293400855230234,-0.156818928395988,0.3953350942652891,341052.72,93.9991,92.4828,1.5162964,301801.93752812233
84,661494.8926335695,0.5086717176738631,0.11210993813888655,-0.057172393055099496,0.3672293362003019,341770.12,93.9991,92.8942,1.1048965,363864.9301956551
85,1037473.4423092894,0.5201925810292003,0.10314579893518823,-0.06873900891409089,0.3996605372284008,343296.38,93.9991,92.5721,1.427002,331483.50550865027
86,1051572.6737685697,0.5202519365356775,0.10386764003899067,-0.03135270845585452,0.3812821686019036,345052.8,93.9991,92.5775,1.4216003,348977.7979369896
87,924206.2414705703,0.515693196882379,0.10549181851681451,-0.007600195654958952,0.45510726495877535,345835.1,93.9991,92.647,1.3520966,306113.0857722709
88,982906.70331336,0.4728728065291054,0.0933585984065066,0.053437101190937704,0.2901383468880719,347711.7,93.9991,92.861,1.1380997,450622.1243665653
89,369275.75021257,0.49229755171127165,0.12279603012362288,-0.07273681509724768,0.4244753404130031,346835.66,93.9991,93.1904,0.80870056,332471.95711828605
90,157369.07243663998,0.4580404510813631,0.13688866940366273,-0.03706546049420788,0.34119765309124156,345208.0,93.9991,93.4247,0.57440186,345956.4399828431
91,368097.8232985001,0.5015967253520391,0.12498901583850235,-0.09579343684272555,0.3764721666018873,344680.38,93.9991,93.1523,0.84680176,350339.18284157175
92,380214.5265304302,0.49479925930088653,0.1229147585032825,0.003930422388444281,0.4333505460356153,343895.2,93.9991,93.1762,0.82289886,330121.85731280234
93,379741.2886695701,0.4972875452007136,0.12334804399543298,-0.09270364834299198,0.4375861551683846,343110.12,93.9991,93.1629,0.8361969,323007.5024102409
94,642901.5576265,0.5174373533467781,0.11323346841969868,-0.11720130845566332,0.4127863793873554,343302.5,93.9991,92.8819,1.1172028,323474.2622140717
95,727540.6597785697,0.46218033664901287,0.09517072062121872,0.033072605504601935,0.3213424423391889,344192.78,93.9991,93.0693,0.92980194,461139.25291475176
96,157182.45530442998,0.4590530391658194,0.13681736563443062,0.04343243650564889,0.38073467589793913,342516.5,93.9991,93.4351,0.564003,321972.3775886205
97,675084.7772824303,0.5106018026827237,0.11130132558708854,-0.17919820170476122,0.38689810411365233,342782.97,93.9991,92.8583,1.1408005,323132.85411006067
98,145623.07048121997,0.4589361299528387,0.13951090771011224,0.13572871305651085,0.3375817012550494,341169.62,93.9991,93.449,0.55010223,332778.65042301035
99,708865.6442475697,0.4605816005290234,0.09493144927948834,0.026687656536823416,0.3232523963822862,342090.9,93.9991,93.1114,0.88770294,488109.5750700468
100,1039580.40363843,0.5216450816595524,0.10291398954078121,-0.1870519083791462,0.3795196034703823,343343.9,93.9991,92.575,1.4241028,329080.6661306375
101,600200.9995385697,0.4586633825532915,0.10118004199211089,0.09872456513175963,0.31921178118549465,343641.06,93.9991,93.0741,0.92500305,403949.7361945427
102,903017.6309294308,0.5168942505075024,0.10605561029253092,-0.08767784679204707,0.36841262503782757,344885.3,93.9991,92.7168,1.2823029,367930.8138355277
103,1709168.8827245696,0.4683327812639653,0.08042684315484906,-0.1491461059915822,0.33292403426068023,347387.8,93.9991,92.6287,1.3703995,441583.1729222807
104,1139031.0161704298,0.4687041011007395,0.08818745579088151,0.05995082098866161,0.34646299332992364,348964.88,93.9991,92.8016,1.1975021,428375.1457767692
105,647425.9822774301,0.5112810437069739,0.11247805958405,-0.10255728948668548,0.38976499232160156,349205.72,93.9991,92.8949,1.1042023,339153.43691681046
106,2637011.799252431,0.5091647575119829,0.0866817600118177,-0.11222621406824444,0.40240710594944445,352705.53,93.9991,91.7172,2.2818985,317142.53088386904
107,663576.0109855701,0.5113820624334905,0.11261903522506064,-0.1362962938153852,0.427989730930731,352807.34,93.9991,92.9182,1.0809021,336478.90450605087
108,153761.80766222,0.47458116955545,0.14490845712372694,0.005738358153482374,0.447587364641023,351152.5,93.9991,93.3933,0.6057968,284634.8983371092
109,1044842.9993535005,0.5209364152327164,0.10281151917058559,-0.12576469293453046,0.3677194421722275,352433.94,93.9991,92.5493,1.4497986,339433.3215760847
110,1911446.8265274307,0.5353631752407813,0.09052965500321215,-0.08961103438423379,0.3873051185137455,355039.5,93.9991,92.0051,1.9940033,321790.1890374638
111,1004639.8323484295,0.5323672151922223,0.10779598393451793,0.039742349820764925,0.3953591694845339,356112.97,93.9991,92.3986,1.600502,296948.86371663195
112,770576.7671754303,0.44710012187783676,0.08267949051172438,0.1377476290647442,0.3164306304482619,356657.25,93.9991,93.1581,0.8410034,496568.5205013719
113,663842.43174843,0.5097135866499312,0.11193986432146857,-0.014299944079377585,0.3708608769288447,357045.06,93.9991,92.8992,1.0998993,364458.1049308985
114,649958.2402612197,0.5114339229939006,0.1125837421254387,0.02734456140273096,0.36115626346375757,357384.0,93.9991,92.9031,1.0960007,361332.8812686209
115,1110430.140585291,0.48056878535861314,0.09461049206518952,0.02705057188049706,0.4039748358107458,358408.53,93.9991,92.746,1.2530975,380040.5628344707
116,152409.9448815,0.4748416453889187,0.14428703000500429,0.050058463151089666,0.3960926275402128,356924.0,93.9991,93.3989,0.60019684,307763.42935394903
117,1050469.54560343,0.4936896905363439,0.09981198100480841,-0.03311628205080227,0.3725959685507856,358008.66,93.9991,92.7179,1.2811966,378483.42831251625
118,157667.11197743003,0.45930479588334844,0.13784604273162787,0.12237761310688308,0.37355567428799424,356575.6,93.9991,93.4317,0.5673981,330413.5664267831
119,156329.26036529004,0.45409021876049427,0.1356956424219237,0.028116639584637393,0.364030293410419,355176.12,93.9991,93.4353,0.563797,334585.50715570245
120,908688.6580414298,0.516300249704234,0.105525629308957,-0.04244841275587013,0.410180145468943,355814.22,93.9991,92.668,1.3311005,324834.04470004997
121,1483932.7296935702,0.531491211601302,0.09560752803438742,-0.06984245989838123,0.4231333435809803,357372.5,93.9991,92.2432,1.7558975,310909.36952510895
122,378652.38952543,0.49368205099864876,0.12339396792019779,-0.03156524992571657,0.4375226499845079,356631.84,93.9991,93.1673,0.83180237,320116.42932751356
123,906341.2852794295,0.518137966910911,0.10599111207018078,-0.12325293255679903,0.40305051365710537,357273.6,93.9991,92.6727,1.3264008,328865.1788131844
124,714972.4211285702,0.4668014705600319,0.09734201635722288,-0.04585839881019222,0.2984804993655599,357940.75,93.9991,93.061,0.9381027,469742.70375085855
125,920775.2646793599,0.5172790662555351,0.10542944632662679,-0.06254439376086551,0.3853041713720642,358802.56,93.9991,92.6804,1.3187027,353778.8562713886
126,372129.92335743,0.4902395520488731,0.12254087291152577,-0.10559720303001795,0.3817581071750177,358271.62,93.9991,93.174,0.82509613,353136.4503711388
127,1032029.3608044306,0.5207353726199212,0.10301352715833414,-0.13492760852762242,0.3925191484003249,359135.25,93.9991,92.581,1.4180984,330595.47465128853
128,158463.72406157,0.455573969360015,0.1352995478641053,0.15627520014378876,0.40271029799726443,357666.4,93.9991,93.4359,0.5632019,301232.374668481
129,377647.74825735996,0.48451645650106545,0.1201320354818,0.01591963383346379,0.39379685361882116,357129.7,93.9991,93.196,0.8031006,358476.2899692429
130,1508036.5707506405,0.5303217599651596,0.09606533075559497,-0.11653979588122106,0.40759901494568995,358574.03,93.9991,92.2461,1.7529984,311660.582956203
131,2131886.285540568,0.5320213995508126,0.0890664703234602,-0.0998950201737689,0.4039116408379499,360887.5,93.9991,91.8917,2.107399,315057.32032257103
132,660133.9017933597,0.5176246512059908,0.11257135766446014,-0.01662735857494306,0.3786927123624866,361225.38,93.9991,92.8936,1.1054993,367094.642282154
133,1508732.0124345704,0.5314547863813357,0.09531542193282044,-0.051524781813731456,0.40799960787039685,362759.84,93.9991,92.2304,1.7686996,320486.784279512
134,1367659.7207035702,0.5257475039676762,0.09851109879727156,-0.10416687779855889,0.4144315485968632,364007.03,93.9991,92.3681,1.6309967,325647.53888558404
135,732107.0920785705,0.4615604846159013,0.09423133975050955,0.062021842676280046,0.3315209460404423,364416.84,93.9991,93.0886,0.9104996,461000.10703348933
136,551038.7850773601,0.5139083799413735,0.11721269287233954,-0.08464113186725983,0.37204926855573384,364429.5,93.9991,92.9461,1.0530014,347722.64723131777
137,576550.7886402899,0.5070705111547451,0.11468143612169608,-0.10669816149901108,0.4244635276119481,364257.62,93.9991,92.9977,1.0013962,340235.0054970445
138,1415954.8739705712,0.4930066933900777,0.09378698550841766,-0.016965808430522793,0.35231076646532267,365874.5,93.9991,92.487,1.5121002,389527.072186328
139,143530.82686857003,0.45992487234885326,0.14060607213545945,0.06607841382883008,0.3720579691621526,364531.62,93.9991,93.4446,0.55449677,320777.18997103424
140,156315.71720929004,0.46109265344363076,0.13849689870623452,-0.001996079508338777,0.38020381434467626,363276.38,93.9991,93.4356,0.56349945,332815.8749611071
141,150372.72042035995,0.4568505825076362,0.13849431798062378,-0.10306331123733385,0.36495123050572564,362045.78,93.9991,93.4391,0.55999756,336665.4674257826
142,1364487.848295431,0.526410167435975,0.09771639085320301,-0.1174648888944772,0.3830252587854924,363332.6,93.9991,92.3809,1.6182022,337448.6049404955
143,730837.62250343,0.4632745049967899,0.09512105586527142,0.03573645999495877,0.30585211698350157,363848.62,93.9991,93.0939,0.90519714,483477.79151943914
144,666090.6650035703,0.5103184579980934,0.11264443381051775,-0.07449437813458304,0.38288904357509695,364052.72,93.9991,92.9143,1.0848007,362685.94651772745
145,1061890.60987143,0.48493368999298736,0.09688493986000797,0.020848814117622776,0.37716525851011234,364936.75,93.9991,92.7453,1.2537994,393301.7057524558
146,1028209.3522572897,0.5249397712209638,0.10401999150564574,-0.09183725186333425,0.40647513723212064,365624.47,93.9991,92.5597,1.4393997,323767.8387698469
147,640456.9901354301,0.5169286868198185,0.11324130214524548,0.008601515106003703,0.3963437852671326,365700.34,93.9991,92.9028,1.0962982,343750.9769863989
148,786511.0152774303,0.44769217331974726,0.08278656743098939,0.092336453670198,0.33107452377151014,366033.16,93.9991,93.1586,0.8404999,494098.58384744945
149,653866.1492694299,0.5181376993648031,0.11281386722214183,-0.17091036074380647,0.37402160825299585,366159.56,93.9991,92.8974,1.1016998,349453.851711386
150,660803.23207557,0.5174580889981365,0.11250090145150976,-0.06117665682544612,0.3635317387466946,366431.28,93.9991,92.8791,1.1200027,363561.8805585188
151,157767.71582543003,0.458342035899472,0.13620365973413018,0.12214946422071354,0.37054663079407607,365221.44,93.9991,93.4367,0.5624008,324562.06517738604
152,659805.89598657,0.5092928918616836,0.11190226804213947,-0.019870588962070956,0.4050511391029438,365307.38,93.9991,92.9095,1.0895996,347255.51479915204
153,380569.5690025699,0.4933396866736489,0.1223259477837992,-0.049964178332851994,0.39589561118423816,364823.44,93.9991,93.1706,0.82849884,350973.2206395101
154,1295168.1546784304,0.5338903203991225,0.10359126497630668,-0.11099409982746886,0.40218468214413056,365836.03,93.9991,92.2091,1.7900009,291494.11726310925
155,150439.26596749996,0.46062378232473494,0.13943847343895774,0.14739872825993922,0.3223160862718831,364714.38,93.9991,93.4303,0.5688019,335547.20232368115
156,738380.3451852202,0.46050250177745944,0.09376456109896752,0.11938461361222723,0.320512309823921,365056.94,93.9991,93.0984,0.90070343,464635.3362937628
157,387937.58397757006,0.48325811757265047,0.11888844682130219,-0.1374831214751065,0.4011459922891446,364530.97,93.9991,93.1915,0.8076019,349127.1473398599
158,701399.7435692904,0.46532790029135407,0.09910911390602105,0.01181166542924127,0.3341452094360005,364863.75,93.9991,93.092,0.90709686,460196.4807087012
159,151355.87980343,0.4634845336101381,0.14000714414591045,0.07180292597985354,0.3660555328019396,363747.84,93.9991,93.4328,0.56629944,329011.95928537316
160,157346.57663828996,0.454022503691874,0.13531688677626091,-0.03351037772062287,0.3793495033253099,362646.44,93.9991,93.4556,0.5435028,343000.8822536584
161,655485.46322136,0.5091525939568535,0.11216855874477043,-0.054357981666340205,0.3935789556975136,362768.06,93.9991,92.925,1.0740967,355973.4569795878
162,659260.9234024298,0.5109126426657021,0.11217444385164797,-0.010105544091861669,0.37974870798734617,362901.38,93.9991,92.874,1.1250992,341748.0176169693
163,665589.9011965,0.5114101060239118,0.11200399934472174,-0.1011297650994549,0.3720097980224235,363104.75,93.9991,92.9005,1.0986023,360688.6616848899
164,1037970.4028384293,0.519074178390595,0.10370438145926122,-0.14406340241545107,0.3923601703638018,363759.2,93.9991,92.5656,1.4335022,328627.2409870848
165,2545207.4325524303,0.5324153077209314,0.08702853759606381,-0.0738495225743942,0.41306589009281736,365897.5,93.9991,91.7992,2.1998978,326706.3447123649
166,151055.38287649996,0.4612490727192683,0.13949744713413337,0.011597705581852306,0.3492944153065544,364878.62,93.9991,93.4403,0.55879974,350292.4672423232
167,362135.02682957007,0.49574739442722965,0.12449420217078848,-0.02086087746012673,0.39554198119308476,364424.16,93.9991,93.1703,0.8287964,348127.5129505656
168,728759.5682553599,0.4634313950516945,0.09534042130945392,0.0654722762173978,0.2959748984062472,364879.6,93.9991,93.0928,0.9063034,487025.74262716394
169,154669.51094043002,0.473276474024335,0.14392741610332488,-0.12179213466543633,0.3892770561110918,363786.72,93.9991,93.4026,0.5964966,300238.9711996812
170,727280.1789712195,0.4513236258537695,0.08810698766832444,0.050108434996742814,0.31931608136091477,364068.2,93.9991,93.1459,0.8532028,482789.04128875636
171,647399.9238414299,0.5070488705418479,0.11295533360298397,-0.17102372347291733,0.3977100579709817,364064.0,93.9991,92.9448,1.0542984,344632.40459282626
172,156895.21145729,0.45754794669212023,0.13601195007633646,0.07177858973769823,0.3547508006559474,363057.56,93.9991,93.443,0.55609894,341574.0817676491
173,730955.9030515703,0.4630975242305077,0.0950006541538832,-0.01730834446634843,0.29737849715379394,363537.12,93.9991,93.0857,0.91339874,488833.3836206204
174,957178.6737342901,0.474875053033055,0.09490163298454549,-0.036817049070636924,0.3484106351980418,364230.9,93.9991,92.9113,1.0877991,445806.671757576
175,929632.9681515702,0.5014303899797782,0.10371241183963849,-0.05981425121925505,0.3255302659325674,365004.47,93.9991,92.7479,1.2511978,399920.4009007303
176,148621.86460543,0.47730172881351773,0.14651487867142712,0.055248516370855864,0.4180646884117222,363918.5,93.9991,93.394,0.60510254,285550.2776499038
177,155973.29699143,0.4651311976384612,0.139726684377312,0.0324426148197658,0.432904787219282,362837.16,93.9991,93.4282,0.57089996,300300.12073798466
178,1944386.4891494992,0.5305373884168603,0.09093454477161672,-0.23882798489875406,0.3810273085549926,364218.16,93.9991,91.995,2.004097,304393.6468287699
179,414304.9873922903,0.4427510928810198,0.0973868096518157,0.09545478577595479,0.28859118806401757,363972.0,93.9991,93.3149,0.6841965,467566.96604544367
180,1495760.8196074304,0.525321540815045,0.09710264718305708,-0.10790981276841502,0.3702481939958564,365212.88,93.9991,92.3196,1.6794968,350443.7251299555
181,388395.36124343006,0.4815262070711424,0.11841555172636745,-0.016721140909274772,0.4452803226379325,364700.8,93.9991,93.1969,0.8022003,339089.40512568475
182,153183.95757942993,0.459977072737605,0.13859921254058402,0.07575706293155844,0.37887045192227486,363690.44,93.9991,93.432,0.5671005,317050.5033528957
183,660503.17636543,0.49397856829924075,0.10919338417603101,-0.10880944773793834,0.34495206164243686,363901.1,93.9991,92.9794,1.0196991,394677.9244258775
